Mike Saunders Engineering Ltd.	6049293173	6049293173	4622 Cove Cliff Road	North Vancouver	BC	Canada	V7G 1H6	MSEL	1828	2002-06-19 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Weyerhauser Engineered Wood Products	6046076862	6046076863	5350 - 275th Street	Langley	BC	Canada	V4W 4A3	WEWP	1844	2002-06-18 08:00:00-07	2016-05-06 06:31:43-07	\N	f
C&M	6049396576		645 Guilner Street	Coquitlam	BC	Canada	V3J 4T1	C&M	1860	2002-06-20 08:00:00-07	2016-05-06 06:31:45-07	\N	f
City of Chilliwack	6047929311	6047958443	8550 Young Road	Chilliwack	BC	Canada	V2P 8A4	CC	1876	2002-07-07 08:00:00-07	2016-05-06 06:31:45-07	\N	f
MCL Engineering	6042229876	6042221639	4736 West 4th Avenue	Vancouver	BC	Canada	V3W 3E9	MCL	1902	2002-08-07 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Corporation of Delta	6049464141		4500 Clarence Taylor Crescent	Delta	BC	Canada	V4K 3E2	CD	1915	2002-09-02 08:00:00-07	2016-05-06 06:31:45-07	\N	f
ACM Properties	6046824685	6046823265	210 - 1140 Homer Street	Vancouver	BC	Canada	V6B 2X6	ACM	1951	2002-10-02 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Redden Development Management Ltd.	6046859600	6046859670	419 Pacific Street	Vancouver	BC	Canada	V6Z 2P5	RDML	2291	2003-02-18 07:00:00-08	2016-05-06 06:31:49-07	0.00000000000000000000	f
BPL Autogroup	6042071888	6042708743	13600 Smallwood Place	Richmond	BC	Canada	V6V 1W8	BPL	1977	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
SOS Security Solutions	6048784424	6045752005	5738 176 Street	Surrey	BC	Canada	V3S 4C8	SOS	2645	2003-07-28 08:00:00-07	2018-04-11 09:14:04-07	\N	f
CB Commerical	6046623000	6046849368	600 - 1111 West Georgia Street	Vancouver	BC	Canada	V6E 4M3	CBC	1997	2002-10-01 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Creekside Architects	6047333125	6047333822	150 - 1450 Creekside Drive	Vancouver	BC	Canada	V6J 5B3	CA	2021	2002-10-01 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Fifth Avenue Realty	6045832212	6048233264	8 - 15243 91st Avenue	Surrey	BC	Canada	V3R 8P8	FAR	2040	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Nigel Baldwin Architects Inc	6044888840	6044888850	1447 Hornby Street	Vancouver	BC	Canada	V6Z 1W8	NBA	2124	2002-10-03 08:00:00-07	2016-05-06 06:31:48-07	\N	f
Zelco Painting Ltd.	6045740621	6045740695	19131 58th Avenue	Surrey	BC	Canada	V3S 7M8	ZPCL	2741	2003-11-30 07:00:00-08	2016-05-06 06:31:56-07	4	f
Excel Drapery Installations Ltd	6044305466	6044304834	101   6968 Russell Avenue	Burnaby	BC	Canada	V5J 4R9	EDI	2240	2002-11-19 07:00:00-08	2016-05-06 06:31:49-07	\N	f
T.B.M. Hardwood Floor Ltd.	6044364361	6044364372	5116 Imperial Avenue	Burnaby	BC	Canada	V5J 1C7	TBM	2268	2003-01-12 07:00:00-08	2016-05-06 06:31:49-07	\N	f
Miller Thompson	6046872242	6046431200	Suite 100 - 840 Howe Street	Vancouver	BC	Canada	V6Z 2M1	MT	2292	2003-02-18 07:00:00-08	2016-05-06 06:31:49-07	\N	f
Perimeter Transportation Ltd.	6047176600	6042618220	8695 Barnard Street	Vancouver. BC		Canada	V6V 5G6	PTL	2293	2003-02-18 07:00:00-08	2016-05-06 06:31:50-07	\N	f
Agra Earth & Environmental	6042943811	6042944664	2227 Douglas Road	Burnaby	BC	Canada	V5C 5A9	AEE	2303	2003-02-17 07:00:00-08	2016-05-06 06:31:50-07	\N	f
Scraper Commerical Ltd	6049258457	6049258467	Suite 3123, Three Bentall Centre, 595 Burrard Street	Vancouver	BC		V7X 1J1	SCL	2317	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
BMO Nesbitt Burns Inc	6046312660	6046312602	2500 Park Place, 666 Burrard Street	Vancouver	BC	Canada	V6C 2X8	BMO	2329	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
DPR Construction Inc	2062924800	2062928050	157 Yesler Way, 2nd Floor	Seattle	WA	USA	98104	DPR	2370	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
O.E.S. Enterprises Ltd	6049269624		1025 Greenwood Place	West Vancouver	BC		V7S 1Y2	OES	2382	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Lunny Communications Group	6046690333	6046627500	20th Floor, 1500 West Georgia Street	Vancouver	BC		V6G 2Z6	LCG	2396	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Ellis Nauss Jones	6047319276	6047340206	600 - 1665 West Broadway	Vancouver	BC	Canada	V6J 1X1	ENJ	2410	2003-02-17 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Onterra Outdoor Resorts Inc	6047185360	6047185365	400 - 890 West Pender Street	Vancouver	BC		V6C 1J9	OOR	2427	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Architecton Kanau Uyeyama Architect	6047361172	6047369410	2780 Alamein Avenue	Vancouver	BC	 Canada	V6L 1S2	AA	2525	2003-02-22 07:00:00-08	2016-05-06 06:31:53-07	\N	f
M3 Steel (Kamloops) Ltd.	12503741074	12503743314	405 Mount Paul Way	Kamloops	BC	Canada	V2H 1A7	M3	2560	2003-03-25 07:00:00-08	2016-05-06 06:31:54-07	\N	f
Strohmaier\\s Excavating Ltd."	16047929503	16047929513	8055 Aitken Road	Chilliwack	British Columbia	Canada	V2R 4H5	SEL	2572	2003-04-28 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Canadian Parking Equipment Ltd.	6042721808	6042721858	1131 11871 Horseshoe Way	Richmond	BC	Canada	V7A 5H5	CPE	2588	2003-05-20 08:00:00-07	2016-05-06 06:31:54-07	\N	f
RBC Investments	6046655903	6046655910	4382 East Hastings Street	Burnaby	BC		V5C 2J9	RBC	2602	2003-05-26 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Brewing Central City Company	6043770782	6042158846	2153 Surrey Place	Surrey	BC	Canada	V3T 2W1	BCCC	2343	2003-02-18 07:00:00-08	2017-11-27 11:17:51-08	\N	t
Harrigan Rentals and Equipment Ltd.	6042916411	2910335	904 Boundary Road	Burnaby		Canada	V5K 4S9	HRE	2640	2003-07-23 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Davidson and Sons Customs Brokers Ltd.	6046815132	6046812601	1220 - 1188 West Georgia Street	Vancouver	BC	Canada	V6E 4A2	DSB	2652	2003-08-04 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Pomar Building Projects Ltd.	6049325049	6049325949	Box 141	Whistler	BC	Canada	V0N 1B0	PBPL	2666	2003-08-25 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Terasen Gas	18775767200	18774131152	4th Floor- 16705 Fraser Highway	Surrey	BC	Canada	V3S 2X7	TG	2805	2004-02-09 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Ottawa Business Interiors	6132264090	6132266552	183 Colonnade Road South	Ottawa Ontario		Canada	K2E 7J4	OBI	2825	2004-03-07 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Rutland Glass	18883351122	12507652235	355 Gray Road	Kelowna	BC	Canada	V1X 1W9	RG	2840	2004-03-28 07:00:00-08	2016-05-06 06:31:57-07	\N	f
BC Lottery Corporation	2508285500	2508285631	74 West Seymour Street	Kamloops	BC	Canada	V2C 1E2	BCLC	1704	2002-02-24 07:00:00-08	2016-05-06 06:31:41-07	\N	f
ESK Enterprises Ltd.	6042441719	6042441729	PO Box  32090, Cambie RPO	Richmond	BC	Canada	V6X 3R9	ESK	1738	2002-03-06 07:00:00-08	2016-05-06 06:31:41-07	\N	f
ITEC Systems Design Ltd.	6048829500	6048826503	Unit 4 - 20092 93A Avenue	Langley	BC	Canada	V1M 3Y4	ITEC	1764	2002-03-21 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Private Lable Custom Millwork	2507653049	2507654524	#2 - 364 Lougheed Road	Kelowna	BC	Canada	V1X 7R8	PLCM	1776	2002-04-10 08:00:00-07	2016-05-06 06:31:43-07	\N	f
El-Hamzawi Mechanical Engineer Ltd.	9055445233	9055497966	1945 King Street East, Suite 205	Hamilton	ON	Canada	L8K 1W2	EHMEL	1794	2002-05-16 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Jim Pattison Automotive Group	2503863516	2503868996	625 Francis Avenue	Victoria	BC	Canada	V8Z 1A2	JPA	1807	2002-05-29 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Unimet Homes (Roycroft) Ltd.	6046881883	6046889756	Suite 1300-605 Robson Street	Vancouver	BC	Canada	V6B 5J3	UHL	1822	2002-06-18 08:00:00-07	2016-05-06 06:31:43-07	\N	f
City of New Westminster	6045274580	6045274564	511 Royal Avenue	New Westminster	BC	Canada	V3L 1H9	CNW	1834	2002-06-19 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Trident Exteriors Ltd.	6042303069	6045832525	11391 161st Street	Surrey	BC	Canada	V4N 4P5	TEL	1858	2002-06-20 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Lidstone, Young, Anderson	6046897400	6046893444	1616 -808 Nelson Street Box 12147, Nelson Square	Vancouver	BC	Canada	V6Z 2H2	LYA	1888	2002-07-23 08:00:00-07	2016-05-06 06:31:45-07	\N	f
D&H Group	6047315881	6047319923	10th Floor, 1333 West Broadway	Vancouver	BC	Canada	V6H 4C2	DHG	1912	2002-08-25 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Euro-Rite Cabinets	6043280611	6044346053	1610 Industrial Avenue	Port Coquitlam	BC	Canada	V5J 2W5	ERC	1949	2002-10-01 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Insta Space Storage	6045811924	6045816953	9658 River Road	Delta		Canada	V4G1B5	ISS	3146	2005-11-16 07:00:00-08	2016-05-06 06:32:05-07	\N	f
MKT Development Group	6046699400		700 - 736 Granville Street	Vancouver	BC	Canada	V6Z 1G3	MKTD	2361	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	0.00000000000000000000	f
Bentall Development Inc	6046615083	6046615055	Suite 1800 - 1055 Dunsmuir Street	Vancouver	BC	Canada	V7X 1B1	BDI	1973	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Cana Limited	4062555521	4032594004	5720 Fourth Street SE, Box 5220, Staion A	Calgary	AB	Canada	T2H 1X5	CL	1990	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Coastal Mountain Excavations	6049325469	6049325462	1015 Miller Creek Road	Whistler	BC	Canada	V0N 1B1	CME	2007	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Ernest & Twins Developments Inc	6046883372	6046888160	Suite1908 Cathedral Place, 925 West Georgia	Vancouver	BC	Canada	V6C 3L2	ETD	2034	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Hopping Kovach Grinnell	6046846438	6046847328	81 West Cordova Street	Vancouver	BC	Canada	V6B 1C8	HKG	2060	2002-10-01 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Ramsay Worden Architects	6047368959	6047368999	355 Kingsway 11th Ave 	Vancouver	BC	Canada	V5T 3J7	RWA	2153	2002-10-02 08:00:00-07	2016-05-06 06:31:49-07	\N	f
Cantec Electrical Services Ltd.	6045904555	6045902135	12979 80th Avenue	Surrey	BC	Canada	V3W 3B1	CESL	2228	2002-11-11 07:00:00-08	2016-05-06 06:31:49-07	\N	f
Hazelmere Mantel	6045747814	6045743304	1 - 5422 176th Street	Surrey	BC	Canada	V3S 4C3	HM	2288	2003-02-12 07:00:00-08	2016-05-06 06:31:49-07	\N	f
Vector Holdings Ltd.	6049863377	6049863155	Suite 202-2609 Westview Drive	North Vancouver	BC	Canada	V7N 2M2	VHL	2295	2003-02-17 07:00:00-08	2016-05-06 06:31:50-07	\N	f
BC Buildings Corporation	6044825585	6044825562	700 - 865 Hornby Street	Vancouver	BC	Canada	V6Z 2G3	BCBC	2306	2003-02-18 07:00:00-08	2016-05-06 06:31:50-07	\N	f
Colliers International	6046610863		16th Floor - 200 Granville Street	Vancouver	BC	Canada	V6C 2R6	CI	2320	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
Studio One Glass Art Ltd	6048750696	6048750601	34 1West 6th Ave	Vancouver	BC		V5Y 1L1	SOGL	2332	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
Secor International Incorporated	4038041420	4808041482	1830 W University Drive, Suite 106	Tempe	AZ	USA	85281	SII	2371	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Newstart Real Estate Management Systems Inc	6046846050	6046490562	950 Bidwell Street, Suite 201	Vancouver	BC		V6G 2J9	NRE	2383	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
T.E.C. (The Executive Committee) Ltd	2503812066	2503812056	1030 Princess Ave	Victoria	BC		V8T 1L1	TEC	2397	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
National Bank of Canada Vanc.	6046615534	6046615553	Suite 200, 555 Burrard Street	Vancouver	BC		V7X 1M7	NBC	2411	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Spectrum Painting Ltd.	6044379150	6044379155	4157 Grandview Highway	Burnaby	BC	Canada	V5C 4J1	SPL	2255	2003-01-02 07:00:00-08	2017-03-20 09:25:33-07	7	f
Boni Maddison Architects	6046885894	6046885899	3732 West Broadway	Vancouver	BC	Canada	V6R 2C1	BMA	2534	2003-02-22 07:00:00-08	2016-05-06 06:31:53-07	\N	f
QS Electrical Design	6042785965	6042783248	9 - 11720 Voyageur Way	Richmond	BC	Canada	V6X 3G9	QSE	2563	2003-04-15 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Targa Contracting Ltd.	6048817157	6048817187	9314 182nd Street	Surrey	BC	Canada	V4N 3V9	TCL	2578	2003-05-08 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Mendo Concrete Finishing	6042759317	6042759317	10800 Blundell Rd	Richmond	BC	Canada	V6Y 1L1	MCF	2606	2003-06-03 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Reel Steel Ltd	6049130310	6049130316	100 Park Royal Shopping Centre South 905	West Vancouver	BC	Canada	V7T1A2	RSL	2634	2003-07-20 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Crescent Glass Ltd.	6043171225	6045420798	P.O Box 45069 Ocean Park, RPO	Surrey	BC	Canada	V4A 9L1	CG	2646	2003-07-28 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Randy Knill Architect Ltd	6046845728	6046845760	202 - 1810 Alberni Street	Vancouver	BC		V6G 1B3	RKA	2661	2003-08-11 08:00:00-07	2016-05-06 06:31:55-07	\N	f
CIBC Wood Gundy	3069753810	3069753832	Suite 500, 119 Fourth Avenue South	Saskatoon	SK	Canada	S7K 5X2	CIBCWG	2787	2004-01-18 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Romses Architect Inc.	6047368160	6047368114	210 - 1737 West 3rd Avenue	Vancouver	BC	Canada	V6J 1K7	RAI	2827	2004-03-11 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Unimet Homes (Westhaven) Ltd.	6046881883	6046889756	Suite 1300 Vancouver House, 605 Robson Street	Vancouver		Canada	V6B 5J3	UHWL	2859	2004-05-17 08:00:00-07	2016-05-06 06:31:57-07	\N	f
Maple Ridge Truss Ltd.	6044659106	6044659176	11411 Harris Road	Pitt Meadows	BC	Canada	V3Y 2M5	MRTL	2883	2004-06-24 08:00:00-07	2016-05-06 06:31:59-07	\N	f
BC Gas Utility Ltd.	6045767224	6045767086	16730 Fraser Hwy	Surrey	BC	Canada	V3S 2X7	BCGUL	1706	2002-02-24 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Hunter Laird Engineering Ltd.	6045254651	6045255717	300-65 Richmond Street	New Westminster	BC	Canada	V3L 5P5	HLEL	1713	2002-02-24 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Malcom Campbell & Son Ltd.	6042558491	6042558393	1248 Franklin Street	Vancouver	BC	Canada	V6A 1K1	MC&S	1740	2002-03-07 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Pacific Environmental Consulting & Occupational Hygiene Services Ltd.	6049803577	6049802188	1336 Main Street	North Vancouver	BC	Canada	V7J 1C3	PEC&OHSL	1754	2002-03-17 07:00:00-08	2016-05-06 06:31:41-07	\N	f
All West Glass	6045631555	6045636143	102 1599 South Quinn Street	Prince George	BC	Canada	V2N 4W6	AWG	1766	2002-03-21 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Claudepierre & Sons Floorcovering Ltd.	2503761319	2503763599	#10-1103 12th Street	Kamloops	BC	Canada	V2B 5P2	C&SFL	1778	2002-04-10 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Passport Office	6139469132		219 Laurier Avenue West	Ottawa	Ontario	Canada	K1A 0G3	PA	1797	2002-05-16 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Anthem Properties	6046893040	6046895642	Suite 300 Bentall 5 -  550 Burrard Street	Vancouver	BC	Canada	V6C 2B5	AP	1811	2002-06-03 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Van City Enterprises Ltd	6048777610	6047096909	510 - 815 West Hasting Street	Vancouver			V6C 1B1	VCE	1861	2002-06-21 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Dynaflair Corporation Canada Ltd.	6049464432	6049464471	115A - 7198 Vantage Way	Delta	BC	Canada	V4G 1K7	DCCL	1877	2002-07-10 08:00:00-07	2016-05-06 06:31:45-07	\N	f
CTA Design Group	6047362554	6047327451	#101 - 925 West 8th Avenue	Vancouver	BC	Canada	V5Z 1E4	CTA	1903	2002-08-07 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Dial Contracting Ltd.	6045227655	6045227645	801 Belgrave Way	Delta	BC	Canada	V3M 5R8	DCL	1916	2002-09-10 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Action Athletic Wear	6048731801	6048734211	220 West 6th Ave	Vancouver	BC	Canada	V5Y 1K8	AAW	1953	2002-10-02 08:00:00-07	2016-05-06 06:31:45-07	\N	f
British Pacific Properties Ltd	6049259000	6049224364	1001 - 100 Park Royal	West Vancouver	BC	Canada	V7T 1A2	BPPL	1978	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Chambers Olsen Ltd	6047342288	6047347644	103 - 1177 West Broadway	Vancouver	BC	Canada	V6H 1G3	COL	1999	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Crystal Hill Management Inc	6046898338	6046898606	650 - 505 Burrard Street	Vancouver	BC	Canada	V7X 1R5	CHMI	2022	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
City of Coquitlam	6049273420	6049273445	3000 Guildford Way	Coquitlam	BC	Canada	V3B 7N2	CC	2613	2003-06-12 08:00:00-07	2016-05-06 06:31:55-07	0.00000000000000000000	f
Fred Deeley Imports Ltd	6042735421	60427302029	13500 Verdun Place	Richmond	BC	Canada	V6V 1V4	FDI	2043	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
Jardine Lloyd Thompson Canada	6046824211	6046823520	16th Floor, 1111 West Georgia Street	Vancouver	BC		V6E 4G2	JLT	2079	2002-10-03 08:00:00-07	2016-05-06 06:31:47-07	\N	f
PJ Lovick Architect Ltd	6042983700	6042986081	3707 First Avenue	Burnaby	BC	Canada	V5C 3V6	PJL	2145	2002-10-02 08:00:00-07	2016-05-06 06:31:48-07	\N	f
Western Eagle Properties Ltd	6049225633	6049219609	207 - 1425 Marine Drive	West Vancouver	BC		V7T 1B9	WEP	2198	2002-10-03 08:00:00-07	2016-05-06 06:31:49-07	\N	f
Westmana Development Corporation	6046877066	6046877036	#201 - 311 West Pender Street	Vancouver	BC	Canada	V6B 1T3	WDC	2227	2002-11-11 07:00:00-08	2016-05-06 06:31:49-07	\N	f
AM-PM Landclearing & Demolition Ltd	6045762672	6045762680	17341 56th Avenue	Surrey	BC	Canada	V3S 1C2	AMPM	2251	2003-01-01 07:00:00-08	2016-05-06 06:31:49-07	\N	f
Dimensional Stone & Landscape Design	6043287616	6044620604	10721 268th Street	Maple Ridge	BC	Canada	VZX 8X8	DS	2285	2003-02-06 07:00:00-08	2016-05-06 06:31:49-07	\N	f
London Guarantee Insurance Company	6046822663	6046822664	Suite 2500, 650 W Georgia Street	Vancouver	BC		V6B 4N7	LGIC	2302	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
Hendren & Associates	6049252866	6049252276	3764 Westridge Ave	West Vancouver	BC		V7V 3H5	HA	2342	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
Envisioning & Storytelling Inc	6049132226	6049132227	5775 Marine Drive	West Vancouver	BC	Canada	V7W 2S1	ESI	2356	2003-02-18 07:00:00-08	2016-05-06 06:31:51-07	\N	f
Chandler Associates Architecture Inc	6046873390	6046873325	270 - 601 West Cordova Street	Vancouver	BC	Canada	V6B 1G1	CAA	2364	2003-02-17 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Beutel Goodman Real Estate Group Inc	4032347366	4032649448	301 - 240 Fourth Avenue SW	Calgary	AB	Canada	T2P 4H4	BGRE	2377	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Next Environmental Inc	6044193838	6044193801	215 -2550 Boundary Road	Burnaby	BC		V5M 3Z3	NEI	2389	2003-02-17 07:00:00-08	2016-05-06 06:31:52-07	\N	f
BC Business Magazine	6042997311	6042999188	4th Floor, 4180 Lougheed Highway	Burnaby	BC	Canada	V5C 6A7	BCBM	2405	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
BCR Properties	6049845092	6049845200	506 - 221 West Esplande	North Vancouver	BC	Canada	V7M 3J3	BCR	2419	2003-02-18 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Seeton Shinkewski Design Group Ltd.	6046854301	6046840336	300-1111 Melville Street	Vancouver	BC	Canada	V6E 3V6	SSDG	2449	2003-02-17 07:00:00-08	2016-05-06 06:31:52-07	\N	f
Barclay McLeod	6049217326		5765 Seaview Place	West Vancouver	BC	Canada	V7W 1R7	BM	2526	2003-02-22 07:00:00-08	2016-05-06 06:31:53-07	\N	f
Tom Barratt Ltd.	6049323040	6049328959	8605 Drifter Way	Whistler	BC	Canada	V0N 1B8	TBL	2575	2003-04-28 08:00:00-07	2016-05-06 06:31:54-07	\N	f
BMO Bank of Montreal Commercial Banking	6046681157	6046873666	6th Floor, 595 Burrard Street	Vancouver	BC	Canada	V7X 1L7	BMO	2590	2003-05-26 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Madison Park Developments	6046024006	6046050772	1500 - 701 W Georgia Street	Vancouver	BC		V7Y 1C6	MPD	2603	2003-05-26 08:00:00-07	2016-05-06 06:31:54-07	\N	f
Pacific Restorations	6044371899	6044371599	Unit B - 6891 MacPherson Ave	Burnaby	BC	Canada	V5J 4N2	PR	2629	2003-07-15 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Quality Paving Ltd.	6045337283	6045342181	21939 24th Avenue	Langley	BC	Canada	V2Z 1P5	QPL	2654	2003-08-05 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Pro Surface Removal Ltd.	6045241581	6045243173	201-115 Schoolhouse St.	Coquitlam	B.C.			PSR	2668	2003-09-02 08:00:00-07	2016-05-06 06:31:55-07	\N	f
Territe Contracting	6046713026	6044679912	Box 1084, STN Albion	Maple Ridge	BC	Canada	V2W 1W1	TC2	2756	2003-12-01 07:00:00-08	2016-05-06 06:31:56-07	\N	f
Jacques Whitford and Associates Ltd.	6044363014	6044363752	4370 Dominion Street 5th Floor	Burnaby	BC	Canada	V5G 4L7	JWAL	2797	2004-01-28 07:00:00-08	2016-05-06 06:31:57-07	\N	f
C A Boom Boom Engineering (1985) Ltd.	6049864775	6049869054	3014 Edgemont Boulevard	North Vancouver	BC	Canada	V7R 2N4	CAB	2814	2004-02-23 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Phoenix Spray Systems Ltd.	6045940224	6045940324	103 - 13125 - 78A Avenue	Surrey	B.C.	Canada	V3W 9B6	PSSL	2836	2004-03-28 07:00:00-08	2016-05-06 06:31:57-07	\N	f
Protel Network Design Ltd.	6048572225	6048564165	24537 50th Ave.	Langley	BC	Canada	V2Z 1E3	PND	2850	2004-04-18 08:00:00-07	2016-05-06 06:31:57-07	\N	f
Netricom Network Communications Solutions	6044336915	6044996920	4303 Canada Way	Burnaby	BC	Canada	V5G 1J3	NNCS	1717	2002-03-05 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Johnsen Archer Chartered Accountants	6046872346	6046875045	220 - 1122 Mainland Street	Vancouver	B.C.	Canada	V6B 5L1	JAC	1741	2002-03-11 07:00:00-08	2016-05-06 06:31:41-07	\N	f
MacLeod Geotechnical Ltd.	6049857715	6049857725	150-451 Marine Drive	West Vancouver	BC	Canada	V7T 1B8	MGL	1755	2002-03-18 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Bridgeport the Floor Store Ltd.	2503747144	2503740397	691 Athabasca Street West	Kamloops	BC	Canada	V2H 1C5	BFSL	1767	2002-03-21 07:00:00-08	2016-05-06 06:31:41-07	\N	f
Pittman Construction Ltd.	2505543307	2505543472	884 McGillvray Street	Kamloops	BC	Canada	V2B 5R6	PCL	1777	2002-04-10 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Public Works and Government Services Canada	4165125529	4165125544	4900 Yonge Street	Toronto	Ontario	Canada	M2N 6A6	PWGSC	1796	2002-05-16 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Bercht Enterprises	16048599393	16048599323	3499 Applewood Drive	Abbotsford	BC	Canada	V3G 3G3	BR	1810	2002-06-04 08:00:00-07	2016-05-06 06:31:43-07	\N	f
DEC Design Mechanical Consultants Ltd.	6045253341	6045253147	Suite 309 - 713 Columbia Street	New Westminster	BC	Canada	V3M 1B2	DEC	1824	2002-06-18 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Falcon Engineering Ltd. Kelowna	2507629993	2508613290	210-1715 Dickson Avenue	Kelowna	BC	Canada	V1Y 9G6	FELK	1835	2002-06-18 08:00:00-07	2016-05-06 06:31:43-07	\N	f
Sunbury Cedar	6045891504	6045838316	10008 River Road	Delta	BC	Canada	V4C 2R3	SC	1853	2002-06-19 08:00:00-07	2016-05-06 06:31:43-07	\N	f
MJL Engineering LTD	6048597765	6048597763	207 - 2580 Cedar Park Place	Abbotsford	BC	Canada	V2T 3S5	MJL	1868	2002-06-26 08:00:00-07	2016-05-06 06:31:45-07	\N	f
R. F. Binnie & Associates Ltd. <Vancouver>	6044201721	6044204743	103-7382 Winston Street	Burnaby	BC	Canada	V5A 2G9	RFBVanc	1880	2002-07-17 08:00:00-07	2016-05-06 06:31:45-07	\N	f
B. B. Con Projects Inc.	6045905693	6045908662	6555 Lambert Crescent	Delta	BC	Canada	V4E 1R9	BBC	1905	2002-08-11 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Ankenman Associates Architects Inc	6045361600	6045365774	200 - 12321 Beecher Street	Vancouver	BC	Canada	V4A 3A7	AAA	1960	2002-10-02 08:00:00-07	2016-05-06 06:31:45-07	\N	f
Blue Energy Canada Inc.	6046822583		Box 29068, 1950 West Broadway	Vancouver	BC	Canada	V6J 1Z0	BE	1976	2002-10-02 08:00:00-07	2016-05-06 06:31:47-07	\N	f
